A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AE,AF
-0.0004242,0.00036527,-0.00025362,0.00052101,0.00030388,-0.00026504,0.00087374,0.0010671,0.00062252,0.00049692,-0.00083835,-0.00051202,-0.0017495,0.0016422,-0.00017753,8.00E-09,1.16E-09,4.45E-09,4.42E-09,5.58E-09,7.96E-09,3.78E-09,9.19E-09,8.42E-09,5.93E-09,4.51E-09,8.77E-09,8.82E-10,8.72E-09,7.78E-09,-0.0021101,1
1.57E-05,0.00016822,0.00029918,-0.00024789,-0.00024451,0.00025579,0.00010352,-0.00064971,0.00037357,0.0001618,-0.00057526,0.00044797,0.0002546,0.00064776,-0.00039724,8.37E-09,6.00E-09,7.59E-09,3.29E-09,1.18E-09,6.28E-09,1.60E-09,4.81E-11,4.66E-09,1.85E-11,7.69E-09,7.84E-09,5.15E-09,5.50E-09,3.73E-09,-0.0003054,0
-0.00035361,-0.0012476,-0.00033874,-0.00045444,-1.06E-05,0.00012312,-0.00042326,0.00016619,0.0008118,-0.00054324,0.00084341,0.00040967,-0.00042711,-4.11E-05,-0.00019242,3.43E-09,9.25E-09,6.27E-09,2.11E-09,8.78E-10,6.36E-09,2.69E-09,9.10E-09,1.51E-09,1.22E-09,4.19E-10,5.80E-09,8.81E-09,2.52E-09,4.80E-09,0.00017899,0
-0.00084762,0.00047011,-0.00046702,0.0011424,0.00037726,-0.00046387,0.00052542,-0.00029037,0.00016547,-0.00016272,-0.00056225,0.00014693,-0.00014551,-0.00023738,-0.0012998,5.95E-09,9.78E-09,4.56E-09,3.39E-10,7.31E-10,4.63E-09,8.83E-09,1.85E-09,7.12E-10,8.28E-09,7.20E-09,2.69E-09,8.18E-09,6.23E-09,7.04E-09,-0.00049266,0
-0.00023681,0.00018445,-0.00014151,0.00054121,0.00019861,0.0004824,-9.31E-05,-6.77E-06,0.00067658,-0.00076664,0.00050371,-0.0013789,0.0015801,-0.00012975,-0.00046343,7.09E-09,5.64E-10,5.79E-09,5.62E-09,2.36E-09,3.14E-09,1.79E-09,6.42E-09,7.18E-09,1.94E-09,5.91E-09,3.87E-09,2.46E-09,1.87E-09,9.61E-09,0.0018321,1
-0.00085852,8.47E-05,-0.00030074,-0.00038561,-9.11E-05,0.00022287,-0.00088105,-0.00021058,0.00079169,0.00023806,0.00050335,-0.00010098,-0.00063399,0.00060841,-0.00029779,2.17E-10,4.01E-11,5.20E-09,1.97E-09,1.99E-09,2.94E-09,1.85E-09,4.25E-09,3.79E-09,9.95E-09,3.85E-09,9.61E-09,6.49E-09,8.76E-09,3.83E-09,-7.78E-05,0
0.0011355,-0.00034629,0.0005633,0.00048066,0.00035764,0.00021436,-0.00067621,0.00026395,0.00050635,-0.00056703,-0.00068485,0.00070894,0.0004555,0.0001959,0.0011386,8.23E-09,8.89E-09,5.28E-09,4.19E-11,7.92E-09,6.55E-09,6.14E-09,2.36E-09,6.60E-09,2.86E-09,3.24E-09,2.43E-09,1.95E-09,2.15E-09,9.76E-09,-0.00024374,1
-0.00053202,-0.00086352,0.00019377,-0.001008,0.00053655,-1.79E-05,0.00015336,-0.00061302,-0.00097223,0.00036338,0.00026376,-0.0014311,0.0010659,0.00080073,-0.00087457,8.55E-09,5.72E-09,9.62E-09,3.42E-11,2.58E-09,9.95E-09,9.82E-10,8.74E-09,4.77E-09,3.33E-09,7.94E-09,5.68E-10,4.41E-09,6.19E-09,6.70E-09,0.00105,1
-0.00054317,-0.0007737,-0.00010079,-0.00015234,-8.12E-05,-0.00016839,-0.00037954,-0.00059528,-0.00048164,-0.00054036,5.23E-05,0.00064444,-0.00031493,0.00031992,-0.00048315,2.64E-09,9.12E-09,6.10E-09,2.06E-09,8.01E-09,2.48E-09,3.50E-09,6.36E-09,9.67E-09,8.75E-09,4.64E-09,3.99E-09,6.39E-09,1.75E-09,2.46E-09,-0.00036225,1
0.00033469,0.0013182,0.0012106,-0.0011903,0.00062468,-0.00071971,-0.00047702,-4.89E-05,0.00063526,0.00085832,-0.00090486,-0.00061813,-0.00074064,-5.03E-05,-0.00028377,6.97E-09,7.37E-09,3.02E-10,2.89E-09,2.97E-09,5.59E-09,2.24E-09,7.37E-09,9.14E-09,2.36E-09,4.19E-09,5.81E-09,3.74E-09,1.38E-09,8.73E-09,-0.0011167,1
0.00093516,-6.37E-05,0.0009915,-0.00061374,-0.00059776,-1.34E-05,0.00059755,0.00070082,-0.0002398,-9.26E-05,0.00050148,0.0003178,-0.00017979,-3.82E-05,-0.00010811,5.80E-09,6.30E-09,2.04E-09,1.77E-09,6.18E-09,2.67E-09,9.86E-09,7.52E-09,5.40E-09,7.92E-09,4.14E-10,5.15E-10,6.07E-09,1.55E-09,5.86E-09,0.00020679,0
-0.00045111,0.00064389,0.00061121,0.00070292,-0.00027558,-0.0013087,-0.00019976,0.00025666,-0.00032243,-0.00026709,-0.0010131,-0.0001229,0.00021495,-0.00012459,-0.00037562,9.66E-09,4.69E-09,2.55E-09,9.24E-09,6.31E-09,5.50E-09,3.76E-10,4.36E-09,3.47E-09,3.06E-09,5.42E-10,2.52E-09,9.00E-10,9.86E-10,7.67E-09,-0.00065194,1
-0.00028727,0.0014836,-0.00072539,-0.00035856,-0.00062103,-1.05E-05,-4.41E-05,0.00086906,0.00049684,0.00054787,-0.00018592,0.00042025,-0.00031075,-0.0001235,-0.00099812,6.69E-09,4.28E-09,3.62E-09,5.55E-09,5.54E-09,1.94E-09,3.05E-09,8.44E-09,1.14E-10,5.25E-09,6.66E-09,5.09E-09,1.96E-09,9.61E-09,3.15E-09,-0.00025209,1
0.0005016,0.00057084,-0.00049512,0.00016092,-0.00047333,-0.0013528,-0.0001087,-0.00027528,-2.47E-05,-0.00081943,-0.0014615,-0.00085245,-0.00037699,-0.00040073,0.0010579,4.37E-09,6.29E-10,6.44E-09,2.11E-09,1.78E-09,3.94E-10,8.36E-09,8.09E-09,3.26E-09,9.44E-09,2.77E-09,1.70E-09,2.79E-09,1.35E-11,7.09E-09,-0.0015875,1
0.00055311,-0.00033439,-0.00020334,-0.0007982,6.78E-05,0.00027814,0.0011996,-0.0006176,-0.00023006,-0.00047407,-0.00076596,0.00012747,0.00072569,-0.0010451,0.0017868,3.92E-09,5.00E-10,4.43E-09,9.13E-09,6.03E-09,5.09E-09,5.99E-09,3.76E-09,3.81E-09,8.78E-09,6.11E-09,8.98E-09,3.23E-09,2.80E-09,2.68E-09,-0.00012684,1
0.00056147,-0.0012198,0.00072771,0.00057081,3.57E-05,0.00075562,0.00042006,-0.00065325,-5.09E-05,-0.00045663,0.001115,-0.00067204,0.00036503,0.00039786,0.00040584,3.75E-09,1.42E-09,5.09E-09,7.09E-09,3.60E-09,7.51E-09,9.93E-09,7.23E-09,2.46E-09,9.85E-09,8.43E-09,1.89E-09,4.36E-09,9.29E-09,8.79E-09,0.001096,0
0.001236,-5.67E-05,-0.0013388,-0.00052013,0.00016429,0.00065112,-0.0010042,-0.00068293,0.00041736,4.43E-05,-0.00037754,-0.00031656,0.00054402,0.00054074,-0.00098329,9.49E-09,5.55E-09,2.35E-09,8.19E-09,1.25E-09,6.90E-09,1.25E-10,2.70E-09,5.34E-09,3.98E-09,4.62E-09,4.34E-09,7.69E-10,8.57E-09,2.51E-09,0.00013007,0
-0.0012957,0.00015568,3.00E-05,-0.00020696,-0.00041719,0.00011985,-0.00014591,0.0012197,-0.0013356,-0.00022738,-7.99E-05,-0.00023547,0.00080371,-0.00031275,-0.0014259,7.13E-09,9.52E-09,3.85E-09,7.85E-09,5.51E-09,3.52E-09,6.88E-09,7.50E-09,8.37E-09,1.56E-09,5.51E-09,9.08E-09,6.29E-09,3.09E-09,3.88E-09,0.00057241,0
-2.45E-05,-0.0012487,-0.00083764,0.00084754,0.0010157,-7.61E-06,-0.00075922,0.00051399,-0.00046091,-0.0012236,-0.00052494,-0.00091341,-0.00082253,-3.90E-05,0.0010597,4.59E-10,1.52E-09,6.40E-09,9.90E-09,7.64E-09,1.51E-09,2.64E-09,1.68E-09,7.00E-09,2.71E-10,6.31E-09,1.18E-09,5.05E-09,1.20E-09,2.66E-09,-0.0012388,0
-0.00076956,0.00026062,0.00048232,-0.0012036,-4.08E-05,0.0010595,-0.00036919,0.0001269,-0.00016796,-0.00027274,-0.00016227,-0.00089804,-0.00018619,0.0010061,0.0001189,4.32E-09,6.02E-09,8.92E-09,8.68E-10,4.39E-09,9.40E-09,2.42E-09,7.07E-09,8.80E-09,4.19E-09,6.12E-09,1.62E-09,4.72E-09,4.12E-09,9.66E-09,-0.00026108,0
4.27E-05,0.00018776,0.000199,-0.00074763,2.85E-05,-0.0017229,-0.00041379,0.00079865,9.80E-05,0.00042204,-5.92E-05,0.00014351,-0.00032274,0.00029877,0.00091,9.24E-09,1.37E-09,8.97E-09,4.64E-09,6.75E-09,1.88E-09,1.75E-09,7.37E-10,8.06E-09,5.99E-09,8.26E-09,5.84E-10,2.05E-09,3.73E-09,5.32E-09,-0.00028678,1
-0.0011333,-0.00053556,9.92E-05,-0.00044455,0.0002903,0.0011046,-0.00065753,-0.00071252,-0.00039002,0.00024298,6.90E-06,0.0015908,-0.00032182,-0.00020414,-0.00045206,8.36E-09,5.91E-09,8.88E-09,6.83E-09,1.64E-09,1.29E-09,5.54E-09,5.62E-09,8.39E-09,8.83E-09,4.87E-09,1.50E-09,7.94E-09,4.96E-09,3.35E-09,-0.00031703,1
-0.00069837,0.00033786,-0.00073863,1.66E-05,-0.00048921,1.73E-05,4.85E-05,3.76E-05,0.00090355,0.0001561,-0.00071587,0.00039899,0.0006431,0.0014013,0.00015494,5.84E-09,5.43E-10,4.87E-09,8.62E-09,3.28E-09,9.90E-09,7.34E-09,5.84E-09,5.56E-09,4.40E-09,1.83E-09,8.88E-09,6.06E-09,8.73E-09,9.90E-11,-0.00010944,0
0.00031849,-0.00028988,4.15E-05,0.00045448,-0.00070528,-0.00043737,-0.0001006,0.0010397,-0.00019996,0.0004011,-0.00068098,0.00094033,0.0016982,-0.0019026,-1.99E-05,3.35E-09,8.69E-09,3.59E-09,5.26E-09,6.57E-09,8.81E-09,4.85E-09,4.26E-09,2.73E-09,6.05E-09,7.98E-09,7.23E-09,6.61E-10,5.35E-09,5.85E-09,0.00066697,0
-9.99E-05,-0.0001797,-0.00039174,-0.00089516,-0.00061735,-0.00062303,0.00071522,0.00092051,-0.00056402,0.00056706,0.00017958,0.0012372,0.0011483,9.11E-05,-0.0003146,4.61E-09,1.19E-09,6.57E-09,1.88E-10,4.82E-09,2.53E-09,1.60E-09,5.59E-09,5.41E-10,1.22E-09,4.25E-09,6.90E-09,3.47E-09,5.39E-09,5.83E-09,0.0010077,1
-0.001058,0.00013681,-0.00058899,0.00047933,0.00022861,-0.00079392,0.00019994,-0.00017437,0.00035076,0.00028164,-0.00029143,-0.00043974,5.69E-05,0.00017504,-7.30E-05,2.36E-09,2.93E-09,9.86E-10,9.11E-09,6.73E-09,3.62E-09,8.57E-10,7.18E-09,3.56E-09,6.02E-09,5.21E-09,6.89E-11,6.51E-09,3.98E-09,1.97E-09,-0.00015867,0
0.00020214,-0.000407,-0.00018038,-0.00057949,-0.00061035,-0.0015902,-0.0002519,0.0006538,0.00033871,0.00024736,0.00029984,0.00017281,0.00092533,6.56E-05,0.00032062,9.70E-09,6.46E-09,8.19E-09,5.99E-09,4.23E-09,5.45E-09,1.13E-09,3.19E-09,6.21E-09,1.06E-09,5.77E-09,8.39E-09,1.29E-09,6.25E-10,3.21E-09,0.00089003,0
-0.00064856,-0.00017293,-6.74E-05,0.0005263,-0.0006974,-0.00021343,0.00017974,-0.00071827,0.00067227,-2.13E-05,-0.0002686,-0.00072628,-0.00032787,-0.00013317,-0.00099593,8.62E-09,9.44E-09,3.41E-09,8.75E-09,4.57E-09,2.06E-09,8.75E-09,3.55E-09,5.07E-09,8.29E-10,3.75E-09,1.09E-09,4.25E-09,8.89E-09,4.02E-09,-0.00063827,1
-0.0010894,0.00024277,0.0013851,0.00016386,0.00081888,0.00066222,-0.0005364,0.00025849,0.00014275,-0.0012461,9.41E-05,0.00071478,0.00020813,0.00041149,-0.00033334,6.40E-09,4.27E-09,5.71E-09,9.75E-09,5.45E-09,1.86E-09,3.52E-09,2.91E-09,7.80E-09,1.10E-09,2.85E-09,3.36E-09,5.72E-09,5.75E-09,2.26E-09,0.00041059,1
-4.79E-05,-0.00011636,-0.00038613,0.00055102,0.001403,-0.00080072,-0.00021529,0.00033324,-0.0002472,-0.00054183,-4.52E-05,-0.0010093,0.00074695,0.0012954,-0.00036265,9.00E-09,5.35E-09,2.77E-09,1.91E-09,3.50E-09,3.52E-09,8.35E-09,8.54E-09,8.20E-09,2.12E-09,9.42E-09,3.13E-10,2.42E-09,7.64E-09,6.11E-09,0.00075295,0
2.71E-05,0.00023713,5.37E-05,0.00013617,-0.00028111,-0.00034586,0.00050936,-0.00016039,0.00030953,0.00018597,-0.00029182,0.00061047,-0.00010158,0.00015383,0.00044942,5.48E-09,2.73E-10,1.22E-09,6.34E-09,8.61E-09,9.11E-09,7.33E-09,9.86E-09,6.92E-09,5.57E-09,3.36E-09,1.50E-09,8.91E-09,4.88E-09,7.76E-09,-0.00034255,0
8.31E-05,-7.72E-05,0.0007051,-0.00092942,0.00036616,-0.00010755,8.57E-05,0.00011241,-0.0010654,-0.00049342,-0.00037964,0.00077527,-2.01E-05,0.00028618,7.86E-05,7.21E-09,6.36E-09,9.90E-09,8.10E-09,4.45E-09,7.45E-09,2.51E-09,7.05E-10,3.08E-09,5.41E-09,1.90E-09,4.91E-09,6.35E-10,9.69E-09,5.66E-10,-0.00032081,1
0.0011868,-0.00022491,-0.00019112,-0.00045293,0.00041291,0.0016403,-0.00014907,0.00011252,-0.00036748,-0.00020766,-0.0009066,-0.00015877,-0.0016599,0.00066744,-0.0007216,3.70E-09,4.15E-10,3.12E-09,5.49E-09,9.79E-09,7.95E-10,8.58E-09,3.44E-10,8.47E-09,8.81E-09,3.77E-09,1.13E-09,1.54E-09,7.34E-09,9.19E-09,-0.0021841,1
-0.00088666,-0.00016527,0.00020147,0.00057218,0.00046304,-0.00040162,4.30E-05,0.00034778,0.00043237,0.00080505,0.00059331,-0.00050206,-0.00018546,-0.00091078,-0.00021841,4.38E-09,6.51E-09,1.70E-09,2.94E-09,4.83E-09,9.94E-09,7.71E-10,6.46E-10,6.57E-09,4.87E-10,7.56E-09,8.59E-09,8.79E-09,9.70E-09,1.29E-09,0.00040895,0
0.00039882,0.00079034,-0.00047979,0.00043241,-1.98E-05,0.00093771,2.00E-05,0.00073912,-0.00075978,0.00028363,-0.00029564,0.0005776,0.0017383,-0.00072685,5.41E-05,5.96E-09,3.94E-09,8.91E-09,5.25E-09,9.16E-09,5.87E-09,4.44E-09,1.88E-12,7.26E-09,3.12E-09,6.87E-09,5.54E-09,9.73E-09,9.46E-09,3.37E-10,0.0013251,1
-0.00010546,-0.00066035,-0.00032992,0.00049903,-0.00033954,0.0018378,7.70E-05,0.00072275,-0.00031528,-0.00039006,-0.00073603,-0.00082135,-0.00067767,-0.00023696,-0.00027494,2.26E-09,7.30E-09,4.55E-09,7.06E-09,8.38E-09,6.24E-09,6.73E-09,3.25E-09,8.77E-09,2.56E-09,1.44E-09,2.31E-09,2.14E-09,9.19E-10,8.92E-09,-0.001386,0
0.0015622,0.0011492,0.00033249,0.00038427,0.00036052,0.00062115,0.00016788,0.0014357,-0.00036196,-0.00016212,-0.00042626,0.00032843,-1.42E-05,0.00035986,0.00093488,9.08E-09,2.46E-09,1.76E-09,2.34E-09,5.14E-09,5.25E-09,6.33E-09,8.83E-09,1.79E-09,5.27E-09,6.96E-09,2.13E-09,6.01E-09,8.16E-09,5.18E-09,-0.00014525,1
0.00020342,1.70E-05,0.00049806,0.0010653,0.00045411,0.00068197,0.0003778,0.0010417,-0.00076877,-0.0011189,0.00014534,-0.00089703,-0.00099156,-0.00068652,0.00023443,7.92E-09,3.04E-09,8.09E-09,8.04E-09,1.46E-10,1.99E-09,6.11E-09,3.30E-09,5.60E-09,3.66E-09,9.39E-09,4.01E-09,4.57E-09,5.57E-09,6.40E-09,-0.0006358,1
0.0001704,0.00062779,-0.00048079,-0.00023788,-0.00075671,0.00013446,0.00062928,-0.00011264,0.00015842,-0.00016764,-0.00017184,-0.0004834,0.00010691,-0.00064958,-0.0017433,2.53E-09,9.74E-10,5.23E-09,4.96E-09,5.97E-09,5.55E-09,4.44E-09,3.69E-09,1.80E-09,9.07E-09,1.06E-09,7.70E-09,6.03E-09,2.63E-09,1.99E-09,-5.68E-05,1
0.0015189,0.0012943,-9.99E-05,0.0016124,-0.00041276,-0.00059058,-0.0014301,-0.00033056,-0.0012489,-5.45E-05,-0.00062553,0.00019607,7.44E-05,-0.00063998,7.68E-05,6.71E-09,3.20E-09,8.83E-09,4.08E-09,5.45E-09,3.79E-09,1.71E-09,5.51E-09,9.05E-09,4.51E-11,8.79E-09,8.40E-09,7.69E-09,1.28E-09,1.48E-09,-0.00032801,0
-3.41E-05,-0.00040101,0.001388,0.00052197,3.24E-05,-0.00052818,-0.00045436,-0.00057077,7.58E-05,-0.00095423,3.11E-05,-0.00083327,0.00012976,-0.00055585,0.00029572,2.45E-09,5.63E-09,6.06E-09,7.25E-09,3.73E-09,7.88E-09,6.27E-09,2.27E-09,9.05E-09,8.20E-09,7.00E-09,8.77E-09,1.53E-09,2.01E-09,1.34E-09,7.12E-05,0
-0.00020119,-0.00039898,-0.00011179,-0.00071157,-0.00051281,3.36E-05,0.00097669,-0.00031121,0.00038902,0.00017476,-0.00051637,-0.00023351,1.25E-05,0.00013707,0.00028978,8.00E-09,5.20E-09,5.36E-09,3.60E-09,7.73E-09,1.53E-10,3.89E-09,2.65E-09,5.76E-10,8.93E-09,1.52E-09,5.85E-09,4.19E-09,8.16E-09,6.25E-09,-0.00058941,0
-0.00063082,-0.00022822,0.00014128,-0.00080476,0.00022473,0.00088689,-0.00030267,-0.00014035,-0.00021644,0.0010802,-0.00027135,0.00068619,0.00057796,0.00052371,0.0009681,9.94E-09,7.71E-09,6.11E-09,5.80E-09,2.48E-09,7.59E-09,5.78E-09,9.20E-09,6.27E-09,5.10E-09,7.72E-10,9.23E-09,3.16E-09,6.72E-09,1.15E-09,0.00023145,1
-7.22E-05,-0.00031558,-3.73E-05,-0.00038263,-0.00066677,-0.0001834,0.00078194,-0.00016391,-0.00066162,0.00078699,0.0017172,-0.00077033,-0.00058492,-0.00052146,-0.00012277,1.03E-09,8.47E-09,6.04E-09,5.55E-10,5.18E-09,3.97E-11,7.88E-09,1.41E-09,9.76E-09,2.23E-09,8.20E-09,2.79E-09,4.57E-09,4.00E-10,8.61E-09,0.00090253,1
-9.48E-05,-0.00028287,-4.05E-05,-1.47E-05,0.00048489,-0.0012626,-0.00049783,0.00041407,0.0013692,-0.00012111,0.00117,-0.00046944,-0.00038921,-1.76E-05,-0.00088981,9.67E-09,5.65E-09,5.44E-09,1.64E-10,8.25E-09,5.91E-09,9.71E-09,8.50E-09,2.11E-09,6.21E-09,6.35E-09,8.39E-09,8.42E-10,9.38E-10,4.55E-09,0.00073712,0
-0.00019481,-0.00042806,-0.00060454,0.00014303,0.00162,0.0003334,-0.00097807,0.00075481,0.00063725,0.00049098,-0.00010879,-0.0008216,-5.17E-05,0.00028805,-0.00078997,4.11E-09,1.82E-09,1.16E-09,2.51E-09,6.72E-09,4.27E-09,1.69E-09,8.56E-09,7.18E-09,8.05E-09,6.30E-10,7.79E-09,2.27E-09,1.17E-10,4.84E-09,2.65E-06,0
-0.00039742,-0.00067099,0.00033468,0.00088155,-0.00036361,-0.00061832,0.00038945,0.00070594,-0.00076046,-0.00026175,0.00069004,0.00025694,0.00058928,-0.00014181,0.00075146,1.58E-09,7.43E-09,5.17E-09,8.85E-09,2.28E-09,2.59E-09,9.77E-09,5.45E-09,1.60E-09,6.51E-09,9.62E-09,6.83E-09,7.56E-09,1.80E-09,5.77E-09,0.00094533,0
8.84E-05,0.00070018,-0.00025069,-0.00065158,0.00040871,0.00023459,0.0013594,-0.00031699,0.001041,-0.00041474,0.0007358,0.00073613,-0.00012101,-0.0011307,0.00093297,5.47E-09,7.79E-09,2.28E-09,5.84E-09,7.95E-09,6.58E-09,6.54E-09,5.26E-09,6.03E-09,8.24E-09,9.02E-09,7.32E-09,7.12E-09,8.49E-09,7.53E-09,0.00073371,0
0.00023508,-0.00026293,0.00055153,0.0010178,-0.00062485,0.00023285,0.00040644,-0.00039705,-0.00060743,0.00085128,0.0013174,0.00090856,0.00088847,-0.00024334,0.00030794,4.24E-09,5.88E-10,5.46E-09,8.72E-09,7.45E-09,8.54E-09,1.78E-09,4.56E-09,1.73E-09,2.48E-09,6.34E-09,3.29E-09,8.20E-09,6.66E-09,5.88E-09,0.0017929,0
0.00056427,-0.00043934,-0.00090791,-0.00057113,-0.00024578,0.00012656,0.00029244,0.0010798,0.00094088,-0.00070626,0.000692,-0.00065516,-0.00049025,-0.00031925,-0.000728,3.77E-09,2.90E-10,7.82E-09,9.94E-09,3.77E-09,6.01E-09,8.56E-09,4.34E-09,1.94E-09,4.94E-09,8.60E-09,1.67E-09,9.94E-09,4.14E-09,1.90E-09,9.97E-05,0
0.00061103,-0.0013985,0.00084169,0.00053735,0.00012323,1.73E-05,0.0005659,2.24E-05,-0.00038251,0.00069738,-0.00037464,0.0006692,0.0007817,0.00072354,-0.00047262,5.35E-09,6.23E-09,2.70E-09,6.70E-09,4.68E-09,1.39E-10,9.66E-09,3.62E-09,4.72E-09,4.87E-09,4.33E-09,9.14E-09,6.29E-09,6.35E-09,5.95E-09,9.26E-05,0
-0.00086108,-0.00054693,-0.00025839,-0.00035908,-0.001162,0.00068471,0.0014161,-0.00039054,-0.0010073,0.00048041,0.00037854,-0.0013077,-0.00016535,0.00017255,0.00072441,6.64E-09,3.69E-09,9.45E-09,8.29E-09,1.15E-09,9.23E-09,1.23E-10,4.80E-09,5.41E-09,1.48E-09,3.20E-09,6.29E-09,4.05E-09,9.11E-09,5.06E-09,-5.07E-05,1
-0.00014979,0.000265,-0.00072213,0.00038867,0.00036303,0.00018695,0.00053027,0.0010776,0.0011932,-9.60E-05,-0.00038298,0.0005331,-1.02E-05,0.00034177,-0.00013655,6.54E-09,5.18E-09,2.65E-09,2.34E-09,1.95E-11,6.16E-09,6.55E-09,6.48E-09,8.89E-10,2.21E-09,3.50E-09,3.05E-10,8.33E-09,9.77E-09,4.77E-09,-0.0002561,0
-0.00039428,0.0014305,0.00022376,0.00037145,-0.00031443,-0.00046528,0.00073609,-0.00063425,-0.0011886,6.40E-05,0.00038736,0.00012795,0.00069131,0.00054624,-0.00079824,4.01E-09,6.31E-09,6.83E-09,6.59E-09,6.97E-10,7.55E-09,1.61E-09,5.23E-09,3.04E-09,2.68E-09,2.28E-10,1.37E-09,5.96E-09,2.85E-09,2.09E-09,0.0011317,1
-0.00038066,-8.82E-05,0.00044358,0.00036312,-0.0005704,-6.02E-05,-0.00076572,-0.00010193,-0.00093963,0.0010154,0.00039635,-0.0010145,0.00037849,0.00012076,-0.00075495,2.54E-09,8.70E-09,7.27E-09,5.50E-09,1.94E-09,1.84E-09,5.35E-09,6.01E-09,1.42E-09,3.28E-09,7.49E-09,3.06E-09,6.85E-09,6.34E-09,9.45E-09,0.00057968,0
-0.00036113,-0.0001958,-0.00025824,0.00029934,0.0007052,0.00083827,-0.00013397,0.0008212,-0.00053362,0.00046068,-0.00075112,0.00048634,-0.00010573,0.00070895,-0.00014971,8.50E-09,6.62E-09,1.69E-09,6.22E-09,4.23E-09,1.89E-09,3.40E-09,7.20E-10,1.18E-09,2.54E-09,4.37E-09,2.54E-09,5.38E-09,1.81E-09,4.62E-09,-0.00069987,0
-9.62E-05,8.88E-05,0.00065089,-0.00047373,0.00066477,-0.00090215,-5.10E-05,0.00046811,0.00039413,7.60E-05,0.0007826,-0.00041083,5.80E-05,-8.15E-05,0.00012387,1.37E-09,4.27E-09,4.35E-10,1.65E-09,3.06E-09,5.62E-10,5.76E-09,3.31E-09,5.87E-10,4.00E-09,4.40E-09,5.60E-09,7.39E-09,8.83E-09,9.51E-09,0.00085341,1
-0.00073981,-0.00063888,-0.0010542,-0.00047825,0.00049112,-0.00028172,0.00029862,-6.85E-05,0.00087553,-0.0001678,0.00025761,0.0014162,-0.0006628,-0.00056913,-0.0005086,8.33E-09,6.53E-09,3.21E-09,9.73E-09,3.46E-09,4.18E-09,8.45E-09,4.52E-09,9.59E-09,8.21E-09,5.26E-09,7.08E-09,8.66E-10,7.41E-09,9.85E-09,-0.00036935,1
-4.80E-05,0.00063588,0.00114,-0.00023568,0.00069281,-0.00012133,-0.00032648,0.00096589,0.0011117,0.00051997,-0.0010461,0.00038544,-0.00085463,0.0008176,0.00044088,6.14E-09,7.30E-09,8.61E-09,2.91E-09,6.13E-09,5.16E-09,7.79E-09,4.89E-09,9.79E-09,3.38E-09,6.41E-09,9.97E-09,5.31E-09,6.37E-09,9.73E-09,-0.0014479,1
-0.00045323,9.07E-05,0.00038387,-0.00029583,-3.87E-05,-0.0010739,0.0011352,-0.00059745,-0.00051995,-0.0010487,0.00065959,-4.66E-05,-0.00024913,-0.00051509,0.00019675,7.00E-09,9.01E-09,8.29E-09,9.44E-09,4.81E-09,4.51E-09,9.81E-09,1.01E-09,8.96E-09,6.86E-09,5.17E-09,8.22E-09,1.72E-09,3.45E-09,5.58E-09,0.0003921,0
0.00046693,-0.00070241,0.00065874,-0.00048767,8.06E-05,0.00029842,0.0005411,0.00056188,-0.00037595,-0.00038128,0.00074617,5.24E-05,0.0009084,-0.00076821,0.00035125,4.77E-10,1.42E-09,2.16E-09,2.40E-09,8.08E-09,8.58E-09,7.81E-09,3.66E-09,4.57E-10,7.69E-09,2.80E-10,3.47E-09,3.94E-09,2.52E-09,7.52E-09,0.0013165,1
0.00020064,-0.00059181,-6.86E-05,0.0010704,0.00060045,0.0012428,-7.25E-05,0.000199,-0.0008311,-0.00056234,0.0012492,-0.0003336,-0.00040845,0.00019206,-8.37E-05,1.81E-09,6.25E-09,8.96E-09,3.65E-09,8.32E-09,1.21E-09,2.59E-09,5.08E-09,8.71E-09,3.49E-09,3.87E-09,1.02E-09,8.83E-09,2.40E-09,9.38E-09,0.0007538,0
-7.16E-05,0.0002853,0.00089517,-9.25E-05,0.0015393,-0.0010317,0.00080823,-0.00014114,-0.00025922,-0.0012091,-0.00038759,0.00030829,0.00063595,0.00027705,-4.92E-06,4.03E-09,7.91E-09,8.83E-09,6.49E-09,9.36E-09,2.79E-09,2.18E-09,3.00E-09,6.01E-09,3.33E-09,2.01E-09,9.35E-09,7.30E-11,6.46E-09,3.62E-09,0.00044195,1
-0.0017067,-0.00048257,0.0014783,0.00056923,-0.00060429,0.00057762,0.00090471,-2.46E-05,-0.0010702,3.34E-05,-0.0020416,-0.0011922,0.00033925,0.00021085,-0.0012774,7.49E-09,5.08E-09,9.42E-09,8.01E-09,7.50E-09,3.47E-09,1.80E-09,3.30E-09,9.95E-09,3.09E-09,2.19E-09,3.72E-09,4.32E-09,9.74E-09,7.85E-09,-0.0017079,0
-0.0011553,-0.0005736,0.0014965,0.00057094,0.0012023,-8.29E-05,0.00039322,-0.00025595,0.00027743,0.0003157,0.00067915,0.00032705,0.00072545,-0.00045737,4.02E-05,2.71E-09,5.62E-09,9.17E-09,1.40E-09,3.26E-09,4.91E-09,7.24E-09,2.83E-10,8.66E-09,7.30E-09,8.07E-09,1.73E-09,8.67E-09,3.07E-09,1.44E-09,0.0012766,1
